temp,wind,load_mult,num_overloaded,total_stress_score
34.88326178061507,2.048876902176462,3.0,62,11703.759335463676
26.339267547442358,6.183553546475932,1.5,29,1064.034212551302
42.23894167979815,13.775525136291488,1.5,29,956.884193262497
56.37162505944417,8.096809533145802,2.5,60,8628.10405279492
20.65357790297687,5.261774054789129,1.5,29,1024.6986497134685
17.144083221065628,9.460931284670085,3.0,52,4486.417945851715
18.07522064522599,4.923006041033602,1.0,8,92.60747122896309
55.351198191083036,6.468186677323246,2.0,56,6147.953709486025
27.136309780484734,4.741526269984521,3.0,60,7386.211083339738
41.21785098351024,4.572614888955738,3.0,61,9758.005146713636
56.91626851192498,8.883062939449863,3.0,63,11365.398563029968
25.06250402801338,11.670288045230093,3.0,53,4624.61550427454
15.198130705591096,8.394598960823316,1.0,4,7.377925773409629
37.005546313468905,1.0652364800509007,1.0,38,1583.7747601347442
9.094758646912634,2.5635658352079407,1.0,9,179.03400712856268
4.707180113949542,0.6567866141184633,3.0,61,11616.362617972338
46.81904559016035,8.405568105847319,3.0,60,8651.680762601552
59.33790866897282,3.867848617662377,3.0,67,17004.321972798887
46.02033981095309,14.301547551738901,2.5,53,4649.84861646574
16.47750797919701,3.838394991557696,2.5,54,4792.695913108676
22.887375307198468,11.088579350070471,3.0,52,4561.782883414028
20.75512333033268,7.4106846557014,3.0,56,5403.323652158153
17.6191999732552,11.347272725903434,2.5,46,2626.761957035972
17.992653125344745,8.224142765130606,2.0,36,1731.183020974674
12.89048691716041,14.922764099793447,2.5,42,1950.407157304213
53.07502634643226,6.930155813865272,3.0,61,11093.341146058723
20.42723609673372,2.6430950405206524,2.5,56,6104.029550526607
28.545497297927678,8.844280262032486,2.5,48,3863.20458695778
39.287086108863576,5.17146831833134,3.0,60,8920.39122918209
2.7621205477246313,3.0518165444872642,3.0,56,6350.015670145396
52.253294635570334,11.701542823064923,2.5,56,6292.625291962151
46.154635457159614,9.777187263043784,2.0,48,3512.820470572772
36.84441499301665,3.605754521592762,2.5,60,7180.119725812147
54.15850947382831,13.897397507769417,3.0,60,8615.224639971855
9.536440831323613,14.030325745349032,2.0,29,888.2086163929262
33.48838917589653,7.452725061738304,2.5,54,4725.056391047985
5.685314312413423,12.98084989717651,1.5,9,168.28406826838258
13.815182458977343,13.462087529953184,1.0,0,0.0
4.261572560746711,9.017567495156676,3.0,48,3759.7238896752096
0.2943636719101206,2.835641031716015,1.0,8,96.56986274157612
1.314811535966629,10.193832907688074,2.0,29,985.2895130548163
3.0943371836486078,1.596139642991936,1.0,14,279.4216053215457
4.107094784450149,4.611953970665116,1.0,5,39.39515136074529
48.78267999163572,4.261008911679996,1.5,46,3187.0294777887348
27.176112312265598,0.44413121419655444,3.0,67,17014.13557881345
32.89982916232811,8.46118944708841,1.0,8,98.06151722440886
14.698954785662998,12.054733668649185,2.0,29,1180.6442336866878
46.253277974985295,5.689679185575625,2.5,60,7340.645829064013
52.67468255601982,12.00967919138154,3.0,60,8751.911160289003
34.327041370602124,8.726269709495865,2.5,53,4429.854864338646
0.2123014503153997,12.541557442783802,2.0,28,767.6818806358123
42.66169220670007,7.2757135630517045,2.0,48,3720.992037733085
37.18171110723955,4.428423423699509,2.5,58,6594.928024740596
19.815961208656997,2.525507026804511,3.0,60,8578.204264037851
0.9819518635046154,10.90477793077163,2.0,29,913.6367158584986
23.19985808264834,11.189073285395333,1.5,21,469.9643015534739
52.7181030969577,14.114654959139923,1.0,12,254.71675297496745
7.177430355754235,11.578342900686252,2.5,42,2092.4182565427127
3.2559400522545667,1.8605106946032683,2.0,48,3446.587805448409
58.503449590711575,5.197463005414163,1.0,35,1518.2102611856562
10.472654032971466,10.615796989366746,2.5,42,2375.8895105675742
39.655331752396805,13.668355977896448,2.0,42,2252.4649074542167
34.10527885725453,2.9714354039255713,3.0,61,10069.248669208757
43.98453600082834,13.650831726165025,1.0,8,113.54759929296715
35.19411496914893,3.9721226177263507,1.5,42,2026.0924194931902
17.824512753260873,1.9644358104741775,1.5,42,2038.5347610325357
33.20081031786786,9.911697122582625,1.0,8,66.29392889860434
46.675729074308,5.302822695013104,3.0,61,10401.98520184811
20.653712117206673,12.606396830197925,2.5,46,2615.1958915502632
26.374833374444368,2.322452895811182,3.0,61,9750.923221867162
50.52390253940254,9.934061192107388,2.5,58,6428.488344446239
23.672564992597763,12.378049740416271,1.5,21,416.6077031275095
35.13216673235378,2.628276250456821,2.0,54,5206.534482922822
2.231790393839106,10.569186250240119,1.0,0,0.0
51.9695872147411,0.7481645820765142,1.0,49,3792.586275104044
3.83706564044479,5.464947699766515,2.5,48,3233.6967724725287
2.661660687796632,6.748256116821813,1.0,0,0.0
22.644227222778945,8.83942912034306,1.0,4,26.09855584810532
35.02242802785805,12.446583147104846,3.0,54,5480.152317541726
31.48411403696845,7.985329705085063,1.5,29,1011.0825952213767
15.669089802567143,4.443746323489143,2.5,52,4386.718762896096
18.264818309276368,13.416658204796295,2.5,42,2378.1685746087783
57.19099429172218,5.266671310702012,1.0,35,1341.079204577757
33.84233077486756,3.57025403648098,2.5,58,6774.67895715387
27.155132100469476,1.2828757995069437,1.0,29,950.4843491558441
12.42238284694655,12.166882991310505,1.5,14,254.32426184676774
49.47316620956174,2.0648368668131316,2.0,60,8403.513735260214
27.525915904813125,1.3543773868112199,2.5,61,9015.748768020221
42.62759259095012,10.79602044472595,1.0,9,151.6302470143081
4.61622012784503,6.086830902272765,3.0,53,4667.947710528926
18.86946073277793,13.866081528906058,1.0,0,0.0
29.07072823898276,3.1878521807283406,3.0,61,8995.590181031896
3.1120477547100367,7.6913579936623595,1.0,0,0.0
58.01626401466178,14.50952281779665,3.0,61,9679.510767940354
15.387727455486859,1.2646163042037946,2.0,54,5048.232787937389
4.8246741746127375,0.38341414275613694,2.5,61,10386.887205495146
38.27021212220674,4.5105172942450755,1.5,42,2056.7208254323405
13.0334134044286,4.444079857148161,1.5,29,953.4778344725014
11.282736814793834,11.994900830208007,3.0,48,3568.832380324785
48.25866450017231,14.832787695612382,2.0,46,2936.7218815516085
17.8518078091073,7.407798072605467,1.0,5,28.850201035472125
6.164389022397683,2.333032378707866,2.5,56,5238.059325751098
42.172652396502706,6.026133045922482,1.0,14,334.5702387474902
23.201247509402616,6.7396395316729905,1.5,29,876.171699394538
57.7985408588074,4.508577237237107,2.0,60,8044.579733032344
9.460874670850165,0.6423738178215028,1.0,29,973.9988165346824
40.481699880179185,8.58395863488683,3.0,60,7366.416776628567
5.614504157305225,0.8084152947117608,1.0,28,696.5572429309715
5.1505057838714645,11.92158964852634,1.5,9,187.16889652647427
49.15723660394224,9.95075188843827,3.0,60,8564.665629508272
2.3329475960935153,12.420170892171283,1.0,0,0.0
6.3268491774666735,14.508429262327358,1.0,0,0.0
35.8540861175693,11.805347837752443,2.5,48,3895.891435699982
33.04779813829883,13.693699304819704,2.0,39,1789.1382294995442
53.4153035671976,14.558608276565918,1.0,12,262.084430072934
50.21331471389155,1.3118055259196149,1.0,44,2494.494627436065
50.71379500751473,5.237315359151641,2.0,54,5736.7870949541875
13.815636269599345,14.68593690281693,1.0,0,0.0
1.5709379692396719,10.330014856719169,1.5,11,203.04506154124482
43.71498313457331,2.616671602708227,1.0,30,1041.823185114454
38.43283846908038,13.549401345798612,1.5,29,797.6225963022855
37.37992189661976,5.083060965587559,1.0,14,306.33419275343545
24.0548231817727,7.620114919182605,3.0,56,5639.551828564551
33.70926912570994,4.634956328228278,1.5,38,1708.5753467987051
33.0422076446741,11.02144660577122,2.0,42,2118.510101518651
42.20502655084537,3.828049095523415,3.0,61,10674.83534942326
53.52718572556917,14.410375403717458,2.5,56,5948.175730159343
27.451335458794883,6.3343492730862465,3.0,56,6524.663183638605
52.39035071558866,4.102937798418356,2.5,61,10032.588711807553
44.79785859746205,4.8579252251636875,1.0,26,549.3464088075816
13.901242746309116,5.23480812531402,1.0,5,58.770881125571535
12.104361902407682,1.5731282535579663,1.0,21,405.73438316564176
46.336261408942875,7.969129751070166,2.0,48,3971.9109180801793
29.221060219178902,11.757186610076984,2.0,39,1785.6188172484312
32.938233823290204,13.260200087130817,2.0,39,1828.3498898378507
44.102064755406346,13.351114798690457,1.0,8,120.22105475446084
39.18314129485825,6.597090404806948,3.0,60,8038.19730821748
20.302266925138646,14.68598936188977,1.5,14,275.9603586680776
39.77873162520877,7.913414136179924,1.0,9,194.82548712011192
13.627334783736458,7.2452140561366045,2.5,47,3227.7824731845367
58.03638304406037,9.264019983297082,2.0,56,5778.838060764148
30.186143370762508,13.27470594616893,2.0,35,1671.6884305768137
21.08708418691576,7.303797191160762,1.5,29,737.8593023736856
8.79263321882009,4.783547417994771,3.0,56,5578.679483262321
56.1799039117247,7.499527954438196,1.0,30,855.3701025833036
8.987479927118303,14.831597031433606,2.5,39,1794.8076656846104
56.166590035726024,2.1951258613963045,2.0,61,10227.053425080427
45.52456747033033,2.267725050615736,1.0,32,1294.1062242718317
43.583881032779324,14.006918836031804,2.0,44,2548.4748697097248
47.33491144983919,2.1395256073690883,3.0,67,14767.654886161094
30.144363345574178,1.9411201377541536,3.0,61,11041.441560010708
45.04972043641753,13.218252783129824,2.5,53,4709.278259245667
39.95644092967564,8.311228854850524,1.5,30,1356.8469159604265
2.3783805073766118,11.774796123142888,2.5,39,1873.9291501411685
14.04011425846714,9.50791660666781,3.0,52,4249.177922371259
31.87061369232288,9.216188657922613,1.0,8,69.64568111100262
57.74012179096475,3.9472947889852947,2.0,60,8510.418019773293
51.80559063421641,7.553568066829584,2.0,54,4958.464599135844
44.626605270754744,12.99962912384201,2.5,53,4691.921755286918
41.718738426979684,3.1069790684034744,1.0,29,782.7126158088103
25.384608730253188,10.97614895132792,3.0,54,4806.833258555416
20.855764978898694,1.6978048073369625,3.0,61,10125.356885150952
31.91888163670964,10.813525555079211,2.0,42,2075.0871528786847
8.467269505080285,1.517996558737015,1.0,19,363.36506363308956
37.90403620068537,5.492759592385353,2.5,56,6069.915674063477
42.54001933023329,3.71491627041087,1.5,46,2737.404258514267
59.57713388137356,1.365530796481203,2.0,66,14162.52538972838
35.389192695712,3.8684224971581647,1.0,20,391.13594470045643
14.513394620418623,2.798653983020066,3.0,60,7649.820543207863
49.07051680748627,11.136106897809238,1.0,12,250.91492963028827
29.84316347664848,3.904371486539453,2.0,48,3761.774083301988
38.390514662739854,1.1631641816107914,2.0,60,8007.008447706494
9.56220816220819,3.386596593716338,1.5,29,1110.0897066422178
37.666720959748204,7.980065616296932,3.0,60,7155.613388176877
2.8050195321859928,0.6186599825467805,2.5,60,8666.476348534889
29.934866616576727,14.137357113575803,1.5,21,474.54981720250544
58.90454348318444,12.192873737045526,1.5,44,2705.7627710825236
35.95990357588425,2.0928833374660467,1.0,29,870.6554813600059
59.04449672678286,4.074570520046757,1.0,38,1932.1683248944646
55.623161923381225,8.007099900402768,1.5,46,2948.007442307862
42.14650584072398,8.435780556527671,3.0,60,7712.777921798777
52.38911113968757,6.601897170242696,1.5,46,2834.9663037126475
13.720450150832024,2.091005147293735,3.0,60,8519.290237395197
44.64197433456566,0.41560952375413684,1.0,48,3776.2392183767442
59.77343161197543,9.635024730731296,2.5,60,9160.774973989688
43.153468342596334,3.360242321869651,1.5,46,2981.4799634722663
3.6633001932566023,9.6729289398559,2.5,42,2226.9184238412577
38.207848791069715,2.46307540542864,2.5,60,8671.611760405292
56.12290987446117,10.705029359593642,3.0,61,10262.45341541317
35.256982862747044,4.688551623800735,1.5,39,1788.5111617936534
35.40902387703123,3.695948986146856,3.0,61,9470.465971333337
33.2651456970066,7.777455846068347,1.5,29,1108.6087057280797
4.962243993006399,0.7193019375241896,1.0,29,769.53262833126
7.311005387286265,3.9929002052497657,2.0,42,2322.6445947764496
13.267131161890134,2.897295162951148,3.0,60,7414.084309519545
0.2033714372488693,4.028705986320585,2.0,42,2017.1055280199703
51.102361131621464,13.3150222559191,3.0,60,7976.585098473238
17.125657296150642,11.30134135230434,2.5,46,2606.1249030994354
8.140618686638616,10.879501607989216,2.0,29,1095.6069421666807
14.675603911863233,11.06319912018248,3.0,48,3951.7372239244337
1.5131460903090566,6.913554409617351,1.0,0,0.0
44.7396473583681,3.1128612779826947,1.0,29,935.3826717213304
13.873008749733508,6.511238562443012,2.0,42,1876.0065863079576
19.788962979669357,10.68962984205533,1.5,21,428.0844260730685
16.049969088236242,5.7459611487061,2.0,42,2166.6958165663414
8.19239906989093,4.431697992260824,1.0,5,59.10572868268784
7.0701992860288065,2.3630027333873445,3.0,60,7464.0468195118865
10.267619504527945,10.900275004930338,1.0,0,0.0
38.0805839645993,0.8717520230395011,1.0,42,1912.1188772673459
37.751771660468826,12.513725064847218,3.0,56,5806.772375289522
58.87174137096564,13.811696375286587,2.0,53,4882.483594970431
44.22203138084746,5.96429877396237,2.5,58,6806.85612918028
9.345444519021521,1.3242435512585715,1.0,21,454.4618756263111
58.723089640188206,14.163211602432682,2.0,53,4780.344671498224
22.457108936177857,11.792033658580383,1.5,21,421.3090533217519
46.97371921060685,5.157055435759991,2.5,60,7818.20804752945
10.111675936546401,8.670973209776026,3.0,52,4195.344450272799
59.16406852836127,14.023304088567503,3.0,61,10259.252472393246
57.39708264704216,11.264100471588316,3.0,61,10506.584555219246
3.3076698802940907,1.0134951308682931,2.5,60,7243.352331333816
59.3171758752409,8.646717043122015,3.0,65,12544.815316087415
32.81663746983204,6.589034693346909,2.0,46,2980.6335363172548
37.642255274422354,6.483003227392025,1.5,34,1512.7055907952024
49.1902813338056,5.904760165749689,2.5,60,7838.903476150537
12.791161059142674,5.85472466682641,2.5,48,3601.703818708594
39.62965116212054,0.11159675592011484,2.5,68,23270.608077551387
55.720769465400984,10.521079364393461,1.0,24,530.3027651377852
26.32823081549766,11.294428380834761,1.5,22,534.4562288174208
50.3123389920499,11.350201043041176,1.5,38,1715.5777103998234
46.35980489864712,0.7807858600096673,1.5,58,6890.229124141525
4.988258957899827,5.785148844630151,3.0,54,4816.307235719747
42.017732197354164,2.831792449274188,3.0,62,11897.949544234589
52.04458731902455,2.5821631777533836,1.5,53,4797.99439876012
29.620588224876464,13.643454840404642,2.0,35,1608.4101844040224
13.84631963089314,4.437202518190002,2.5,52,4259.205590160722
34.97532651423159,14.378651944202469,1.0,4,22.854493024969713
44.728993449621186,4.076399673609695,2.5,60,8161.8111217227215
39.34362133599033,5.70987559059539,1.0,14,297.0967567316809
32.406152962995286,12.695448740226158,1.5,28,621.2342309357657
15.417273749730478,0.19564371513747175,2.0,61,10081.957354806464
29.390920159614133,13.59726480287836,2.0,35,1601.4110180168918
21.91569521360672,12.356382587092744,2.5,46,2727.83103863102
18.923623698602032,1.4311156971366377,2.0,54,5052.787651352791
25.177126053404873,4.114321168916954,2.5,54,5382.291067406765
24.06813816791739,12.351701949501855,1.0,0,0.0
50.160258191694126,11.594603745852977,2.0,48,3678.7515834060214
16.191007192259875,9.925904360621534,3.0,52,4302.639708136352
35.49364959403538,1.3608138225815531,3.0,65,13627.542290757818
4.9146105068343315,0.3347827728620599,1.5,52,4208.65841206239
28.11556378534393,10.572148813499155,1.0,5,27.505035928968624
59.85711664395458,6.0764809252508565,1.5,49,4393.667329557831
35.78566445243754,4.196865176997846,1.5,42,1985.0355083099748
59.45126388695877,14.460119417161826,1.0,24,539.9518012348658
3.1795666287191016,12.373218568620773,1.5,9,163.40163740615645
46.41399851927055,0.1490451120931993,1.5,65,12426.199104403417
34.698297233409505,6.74830046160798,2.5,54,5110.620163392472
24.195547561312118,5.833715463200438,2.5,52,4429.179782487419
50.04284649041974,3.2423206989955595,1.5,49,3923.5429468219277
37.11777521294624,7.0845098635668196,2.5,54,5271.6358678951565
36.66694579931423,4.3435884535583815,2.5,58,6579.062085145826
12.437151684442016,1.687424724054172,2.5,56,6595.647729524568
1.719224357698983,8.394387412017972,2.5,42,2372.388291081536
53.143458576817345,5.997117112439433,1.0,29,840.0250726296888
45.19568372576937,5.689921757691209,2.0,53,4600.106347829519
35.220380175152414,9.736180238292691,2.5,52,4263.524045850695
57.759408686110035,14.58467243822594,2.5,58,6974.700635499571
5.729455909567127,8.302376761173052,1.5,15,337.32057974737666
20.605196705981157,14.473118574719795,2.5,42,2378.77606849605
34.527129658324945,7.876886008038566,2.0,46,2789.408058827061
8.183540156245783,13.542547449695313,2.5,42,1894.7309130475383
11.623777849068755,2.4419530709310244,2.0,48,3400.868227816693
54.52296331609066,3.0342443700038997,1.5,53,4894.091755897718
9.899162553380105,1.3471506854984836,2.5,58,7003.123260024844
57.51370151997938,4.154589777398756,3.0,67,15514.975358866175
20.373377482439466,5.536280952980861,2.0,42,2449.500734952149
25.97668951641151,9.704907680962258,2.5,48,3467.165493839042
32.95377127940037,1.057859167026082,1.0,30,1367.9866967088674
34.85478100855228,14.438508111922616,1.5,27,598.4033268184196
25.397173358376648,11.724074548324086,1.5,21,488.44844550266066
46.53778623559283,11.084849687786422,1.5,32,1433.1226919028059
57.39722713493031,2.8332183150520764,2.5,66,13660.647048335253
44.460752228577284,12.316507278194855,1.5,30,1187.345531167373
10.162970218164809,11.197447106485367,2.5,42,2275.933838566736
46.94577531238294,6.882568267863856,2.5,58,6859.380295577874
31.557159099944123,9.23028734085259,1.5,29,876.9561486681546
8.324388391189938,3.1195833818775953,2.5,53,4686.2257854736035
10.005124319980986,14.660091769490512,2.5,41,1851.7354045313227
54.997140246065314,4.1708348733880545,3.0,67,14266.670494150052
38.46221765399102,0.9479576415795294,2.5,63,12383.309780790762
